vehID,orderID,tripID,time[s],lon,lat,dist[km],interval[s],speed[km/h],acc[m/s2],ele[m],grade[D],VSP[kW/t],osmid,braking,OpModeID
0.0,0.0,0.0,1477969288.0,104.0843605930801,30.724314882306395,0.015478972,1.0,52.669548,1.96324,461.3364307395085,-0.03223069,27.652195,,False,29
0.0,0.0,0.0,1477969289.0,104.08451768449012,30.724281735357355,0.017435059,1.0,59.737213,1.0026026,461.835501517656,-0.05439689,11.786096,,False,25
0.0,0.0,0.0,1477969290.0,104.0846952466528,30.72424663865951,0.018025959,1.0,63.346584,-0.043983098,462.7848510623592,-0.036849294,-4.2615733,,False,21
0.0,0.0,0.0,1477969291.0,104.0848798473788,30.724214405873827,0.01753344,1.0,63.188244,-0.37771153,463.4493957436514,-0.026524868,-8.04684,,True,21
0.0,0.0,0.0,1477969292.0,104.08506055647706,30.724188402018964,0.017012702,1.0,61.828484,-0.32669398,463.914577020556,-0.03675754,-7.68263,,True,21
0.0,0.0,0.0,1477969293.0,104.08523645174968,30.724166197544253,0.016707873,1.0,60.652386,-0.15809709,464.5402039143892,-0.044138446,-5.80742,,False,21
0.0,0.0,0.0,1477969294.0,104.08540911299713,30.724143914256693,0.016622031,1.0,60.083233,0.049147036,465.2781427400725,-0.031066662,-1.1455933,,False,21
0.0,0.0,0.0,1477969295.0,104.08558030264822,30.724118624254693,0.016759997,1.0,60.260162,0.2626633,465.7946999180507,-0.05731129,-0.20003387,,False,21
0.0,0.0,0.0,1477969296.0,104.08575251364564,30.7240912008022,0.017114168,1.0,61.205753,0.38925412,466.7562899426355,-0.039310485,3.3207788,,False,23
0.0,0.0,0.0,1477969297.0,104.08592842156035,30.72406346745456,0.017557675,1.0,62.607067,0.1348882,467.4294029598449,-0.026829638,0.9037235,,False,22
0.0,0.0,0.0,1477969298.0,104.0861093185998,30.7240371134294,0.017583549,1.0,63.092663,-0.32207263,467.90058207189145,0.015363984,-1.4215487,,True,21
0.0,0.0,0.0,1477969299.0,104.08629096351672,30.72401329059349,0.017065637,1.0,61.933205,-0.5488299,467.630407450324,0.011081596,-4.179694,,True,21
0.0,0.0,0.0,1477969300.0,104.08646773170022,30.723993016475887,0.016419625,1.0,59.957417,0.4489031,467.4412852152268,0.026327379,14.259467,,False,27
0.0,0.0,0.0,1477969301.0,104.08663823987456,30.723976526857022,0.017296128,1.0,61.573467,2.098911,467.0088996506588,0.0174975,43.065605,,False,30
0.0,0.0,0.0,1477969303.0,104.08702704579008,30.723942554510344,0.023972262,1.0,81.148964,2.0318449,466.4943608288228,0.018698946,55.004498,,False,40
0.0,0.0,0.0,1477969304.0,104.08727606762386,30.72391913163131,0.025444014,1.0,88.4636,-0.6452862,466.0460525801759,0.047669217,-0.84511626,,True,33
0.0,0.0,0.0,1477969307.0,104.0879887002874,30.72385664161578,0.016297081,1.0,63.530346,-1.8312798,462.5777960350004,0.047417026,-21.38654,,True,0
0.0,0.0,0.0,1477969308.0,104.08815864632756,30.723847168462424,0.015031205,1.0,56.937737,-0.36018288,461.8044572245002,0.05591436,4.2844305,,True,23
0.0,0.0,0.0,1477969309.0,104.08831558651848,30.72384158272775,0.015301491,1.0,55.64108,0.16761604,460.96312005715015,0.03846981,11.704977,,False,25
0.0,0.0,0.0,1477969310.0,104.0884754317758,30.72383801563734,0.015695307,1.0,56.2445,0.16478677,460.37418404000505,0.026260106,10.405745,,False,25
0.0,0.0,0.0,1477969311.0,104.08863940902924,30.72383501329796,0.015858881,1.0,56.83773,0.045119062,459.9619288280036,-0.00072018633,5.2898774,,False,23
0.0,0.0,0.0,1477969312.0,104.0888050742121,30.723831225536617,0.015852714,1.0,57.00016,0.05444676,459.97335017960256,-0.019426087,2.4363282,,False,22
0.0,0.0,0.0,1477969313.0,104.08897060625524,30.72382564457905,0.015911158,1.0,57.196167,0.14177972,460.28134512572177,-0.032393374,1.5212163,,False,22
0.0,0.0,0.0,1477969314.0,104.08913667607958,30.723818632245603,0.016090367,1.0,57.706573,0.08303032,460.79694158800527,-0.022426898,1.0123694,,False,22
0.0,0.0,0.0,1477969315.0,104.08930457760368,30.723810892755303,0.016148219,1.0,58.00548,-0.69432414,461.15785911160367,-0.015643934,-10.647492,,True,21
0.0,0.0,0.0,1477969316.0,104.08947308370192,30.723803139749105,0.015120743,1.0,55.505917,-1.8558592,461.41050137812255,-0.011695294,-27.202642,,True,0
0.0,0.0,0.0,1477969317.0,104.08963088307202,30.723796124555577,0.012767083,1.0,48.824825,-2.720875,461.5873509646858,0.013800655,-33.01536,,True,0
